collectionID=Scatter Plots Data 2
exception=null;finalScore=0.6725483542585681;time_started=12:40:46;seed=42;experiment_id=271;cpus=1;done=true;memory_max=4096;trace={"57213257":0.6725483542585681};measure=FMicroAvg;split=1;host=node01-037;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:46:58;dataset=business1;algorithm=random
exception=null;finalScore=0.25070993914807305;time_started=14:30:04;seed=42;experiment_id=277;cpus=1;done=true;memory_max=4096;trace={"8768677":0.0,"9520390":0.25070993914807305};measure=FMicroAvg;split=1;host=node07-020;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:36:13;dataset=arts1;algorithm=ggp
exception=null;finalScore=0.5094102885821832;time_started=12:55:17;seed=42;experiment_id=281;cpus=1;done=true;memory_max=4096;trace={"3325386":0.45789839944328464,"70790903":0.5094102885821832};measure=FMicroAvg;split=0;host=node07-020;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=13:01:19;dataset=education1;algorithm=bf
exception=null;finalScore=0.774473000288767;time_started=10:26:35;seed=42;experiment_id=288;cpus=1;done=true;memory_max=4096;trace={"70221277":0.774473000288767,"18980":0.654656696125085,"62486301":0.7712230215827339,"40083817":0.6634942216179469,"19580948":0.7105769230769231};measure=FMicroAvg;split=2;host=node07-017;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:32:42;dataset=business1;algorithm=bf
exception=null;finalScore=0.5384615384615384;time_started=14:33:13;seed=42;experiment_id=291;cpus=1;done=true;memory_max=4096;trace={"12850":0.4466019417475728,"15283":0.4032258064516129,"31060":0.4705882352941177,"17317":0.5769230769230769,"94948":0.5384615384615384,"16524":0.44628099173553715};measure=FMicroAvg;split=2;host=node07-021;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:35:09;dataset=birds;algorithm=hb
exception=null;finalScore=0.2420503084954912;time_started=14:29:35;seed=42;experiment_id=293;cpus=1;done=true;memory_max=4096;trace={"143874":0.2912264584290308,"21856380":0.2420503084954912,"13730471":0.2893890675241158};measure=FMicroAvg;split=0;host=node02-022;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:33:06;dataset=bibtex;algorithm=ggp
exception=null;finalScore=0.19048060220034743;time_started=12:21:20;seed=42;experiment_id=297;cpus=1;done=true;memory_max=4096;trace={"65604330":0.19048060220034743,"1814543":0.04836093402240749};measure=FMicroAvg;split=1;host=node03-020;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:49:42;dataset=bookmarks;algorithm=hb
exception=null;finalScore=0.4244558258642766;time_started=15:10:21;seed=42;experiment_id=301;cpus=1;done=true;memory_max=4096;trace={"61454362":0.4244558258642766};measure=FMicroAvg;split=0;host=node07-028;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=15:18:34;dataset=computers1;algorithm=random
exception=null;finalScore=0.7950163156333432;time_started=11:08:10;seed=42;experiment_id=305;cpus=1;done=true;memory_max=4096;trace={"9441":0.6830110497237569,"458634":0.7002904673884341,"47595161":0.7950163156333432};measure=FMicroAvg;split=0;host=node01-038;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:18:46;dataset=business1;algorithm=hb
exception=null;finalScore=0.4141095497562375;time_started=11:33:16;seed=42;experiment_id=312;cpus=1;done=true;memory_max=4096;trace={"4364833":0.42328874901652247,"5184668":0.4141095497562375,"1800356":0.36509274873524455};measure=FMicroAvg;split=5;host=node07-018;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:55:02;dataset=bibtex;algorithm=bf
exception=null;finalScore=0.420893262679788;time_started=11:11:29;seed=42;experiment_id=315;cpus=1;done=true;memory_max=4096;trace={"56523214":0.420893262679788,"9265":0.04643714971977582,"45935897":0.4074675324675325,"329187":0.22264691829909225,"5523101":0.28878923766816145,"39801472":0.3451820128479658};measure=FMicroAvg;split=3;host=node07-014;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:42:57;dataset=bibtex;algorithm=hb
exception=null;finalScore=0.20917612234829797;time_started=10:01:14;seed=42;experiment_id=319;cpus=1;done=true;memory_max=4096;trace={"55318445":0.0,"57842653":0.20917612234829797};measure=FMicroAvg;split=5;host=node07-014;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:09:56;dataset=arts1;algorithm=random
exception=null;finalScore=0.41579861111111116;time_started=10:31:49;seed=42;experiment_id=320;cpus=1;done=true;memory_max=4096;trace={"5409879":0.18463073852295409,"61765416":0.41579861111111116,"21787019":0.26982097186700765,"33361857":0.43445692883895126,"5963700":0.22312373225152132};measure=FMicroAvg;split=4;host=node07-017;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:29:29;dataset=arts1;algorithm=hb
exception=null;finalScore=0.4224862358736598;time_started=12:53:57;seed=42;experiment_id=326;cpus=1;done=true;memory_max=4096;trace={"1581100":0.22479599894709132,"25897997":0.28959276018099545,"281123":0.2321160580290145,"29580971":0.28215767634854766,"31932878":0.4224862358736598};measure=FMicroAvg;split=2;host=node02-039;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=13:37:03;dataset=bibtex;algorithm=bohb
exception=null;finalScore=0.0;time_started=12:47:26;seed=42;experiment_id=334;cpus=1;done=true;memory_max=4096;trace={"0":0.0};measure=FMicroAvg;split=2;host=node07-026;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:47:59;dataset=bookmarks;algorithm=random
exception=null;finalScore=0.5669291338582677;time_started=12:45:22;seed=42;experiment_id=335;cpus=1;done=true;memory_max=4096;trace={"3135533":0.5070422535211268,"98105":0.4230769230769231,"46233":0.42718446601941745,"8364":0.0,"6944231":0.5238095238095238,"28431":0.4230769230769231,"17511396":0.5669291338582677};measure=FMicroAvg;split=0;host=node07-015;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:47:28;dataset=birds;algorithm=smac
exception=null;finalScore=0.5020689655172415;time_started=13:45:39;seed=42;experiment_id=338;cpus=1;done=true;memory_max=4096;trace={"2810730":0.2591439688715953,"57617727":0.5020689655172415,"19489919":0.44889643463497453,"5903152":0.4343891402714932,"6308250":0.44056847545219635};measure=FMicroAvg;split=6;host=node07-023;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=13:55:21;dataset=arts1;algorithm=bf
