collectionID=ResultTable_internal_2
exception=null;finalScore=0.4517913321628492;time_started=01:27:12;seed=42;experiment_id=59;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=3;host=node03-029;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=01:27:32;dataset=birds;fmeasure=0.5212351052136904;algorithm=bohb;done_time=01:27:31
exception=null;finalScore=0.330217326566646;time_started=14:56:50;seed=42;experiment_id=60;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=4;host=node12-019;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=15:32:47;dataset=bibtex;fmeasure=0.31856223868506417;algorithm=bohb;done_time=15:32:47
exception=null;finalScore=0.24110553038018054;time_started=16:32:41;seed=42;experiment_id=61;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=0;host=node09-037;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=16:39:34;dataset=computers1;fmeasure=0.2576853136558048;algorithm=bohb;done_time=16:39:34
exception=null;finalScore=0.36466774716369527;time_started=03:01:36;seed=42;experiment_id=62;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=4;host=node01-031;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=03:39:26;dataset=arts1;fmeasure=0.3499222395023328;algorithm=bohb;done_time=03:39:26
exception=null;finalScore=null;time_started=14:17:57;seed=42;experiment_id=63;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=4;host=node03-046;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.2846332785987957;algorithm=bohb;done_time=null
exception=null;finalScore=0.4490298737295966;time_started=19:53:45;seed=42;experiment_id=64;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=3;host=node05-035;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=20:31:36;dataset=bibtex;fmeasure=0.43014871563767465;algorithm=bohb;done_time=20:31:36
exception=null;finalScore=null;time_started=18:14:49;seed=42;experiment_id=65;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=3;host=node07-028;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.55;algorithm=bohb;done_time=null
exception=null;finalScore=0.38776010443605774;time_started=16:36:21;seed=42;experiment_id=66;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=6;host=node01-017;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=16:38:52;dataset=bibtex;fmeasure=0.3418381309859908;algorithm=bohb;done_time=16:38:52
exception=null;finalScore=0.0778594876588061;time_started=01:27:34;seed=42;experiment_id=67;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=2;host=node03-016;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=01:52:03;dataset=business1;fmeasure=0.12234262495753956;algorithm=bohb;done_time=01:52:03
exception=null;finalScore=0.2393147701971235;time_started=14:53:48;seed=42;experiment_id=68;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=7;host=node07-026;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=14:55:20;dataset=arts1;fmeasure=0.26454825152844874;algorithm=bohb;done_time=14:55:20
exception=null;finalScore=0.6625429553264606;time_started=21:48:36;seed=42;experiment_id=69;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=1;host=node06-007;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=21:48:43;dataset=business1;fmeasure=0.6722710482741053;algorithm=bohb;done_time=21:48:43
exception=null;finalScore=0.2697595288612474;time_started=22:07:25;seed=42;experiment_id=70;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=1;host=node04-035;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=22:14:14;dataset=computers1;fmeasure=0.2770888821240768;algorithm=bohb;done_time=22:14:14
exception=null;finalScore=0.15296502787633048;time_started=16:36:06;seed=42;experiment_id=71;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=2;host=node04-038;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=17:02:16;dataset=bookmarks;fmeasure=0.14290381474007874;algorithm=bohb;done_time=17:02:16
exception=null;finalScore=0.0815014145881434;time_started=14:24:02;seed=42;experiment_id=72;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=4;host=node12-030;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=14:33:13;dataset=bookmarks;fmeasure=0.08574622755095773;algorithm=bohb;done_time=14:33:13
exception=null;finalScore=0.5485730119146576;time_started=09:20:05;seed=42;experiment_id=73;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=1;host=node02-005;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=09:21:03;dataset=education1;fmeasure=0.5286525529752149;algorithm=bohb;done_time=09:21:03
exception=null;finalScore=null;time_started=01:18:48;seed=42;experiment_id=74;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=0;host=node04-035;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=emotions;fmeasure=0.6795833333333335;algorithm=bohb;done_time=null
exception=null;finalScore=null;time_started=16:37:39;seed=42;experiment_id=75;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=4;host=node05-014;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.48759856280353775;algorithm=bohb;done_time=null
exception=null;finalScore=0.7602092352092322;time_started=03:51:35;seed=42;experiment_id=76;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=3;host=node06-001;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=04:22:56;dataset=business1;fmeasure=0.7647808359994647;algorithm=bohb;done_time=04:22:56
exception=null;finalScore=0.46516325040421463;time_started=11:12:40;seed=42;experiment_id=77;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=2;host=node02-047;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=11:22:01;dataset=computers1;fmeasure=0.43998750934332365;algorithm=bohb;done_time=11:22:01
exception=null;finalScore=0.512486427795874;time_started=16:32:09;seed=42;experiment_id=78;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=0;host=node08-031;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=16:39:02;dataset=computers1;fmeasure=0.5177192635121758;algorithm=bohb;done_time=16:39:02
exception=null;finalScore=7.151771532302505E-4;time_started=02:19:41;seed=42;experiment_id=79;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=3;host=node05-001;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=02:20:23;dataset=bookmarks;fmeasure=6.704636984256052E-4;algorithm=bohb;done_time=02:20:23
exception=null;finalScore=0.42152466367713004;time_started=02:46:04;seed=42;experiment_id=80;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=5;host=node02-022;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=02:48:17;dataset=arts1;fmeasure=0.3928571428571428;algorithm=bohb;done_time=02:48:17
